chunk_id,text,char_length,word_count,token_count,section_index,source_file,processed_date
19,# # 5. * * terminologija * * termini i definicije pojmova koristeni u smislu ove u politike dati su u prilogu 1. politike.,122,24,50,5,bosnia_2009_DefensePlanningPolicy_noneng.md,2025-01-28 18:57:21
20,"# # ii uvod 1. odbrambeni sistem bih odbrambeni sistem bih je dio sigurnosnog sistema bih. ovaj sistem predstavlja jedinstven oblik organizacije, resursa i aktivnosti institucija bih i oruzanih snaga bih usmjerenih na ostvarivanje definiranih drzavnih odbrambenih ciljeva, pripreme za odbranu, odbranu dr",304,43,130,6,bosnia_2009_DefensePlanningPolicy_noneng.md,2025-01-28 18:57:21
21,"##zave i pomoc civilnom stanovnistvu, te aktivnosti kolektivne sigurnosti u okviru međunarodnih sigurnosnih i odbrambenih organizacija. odbrambeni sistem bih je koncepcijska i regulatorna osnova iz koje se razvijaju svi drugi podsistemi, resursi, funkcije i planovi odbrane usklađeni sa zakonom o odbrani bih i odbrambenom politi",329,45,132,6,bosnia_2009_DefensePlanningPolicy_noneng.md,2025-01-28 18:57:21
22,"##kom bih. u okviru odbrambenog sistema, bih organizira, odrzava i razvija kapacitet i spremnost oruzanih snaga bih i institucija odbrane koje su u lancu komandovanja i kontrole nadlezne za upravljanje, rukovođenje i komandovanje oruzanim snagama bih. glavni podsistemi odbrambenog sistema su sistem o",301,43,132,6,bosnia_2009_DefensePlanningPolicy_noneng.md,2025-01-28 18:57:21
23,"##dbrambenog planiranja i sistem upravljanja odbrambenim resursima. ovi sistemi su međusobno interaktivni, podrzani funkcionalnim i operativnim sistemima odbrane te povezani jedinstvenim sistemom planiranja, programiranja, budzetiranja i izvrsenja ( sppbi ).",258,30,102,6,bosnia_2009_DefensePlanningPolicy_noneng.md,2025-01-28 18:57:21
24,"# # 2. sistem odbrambenog planiranja sistem odbrambenog planiranja cine i implementiraju sve odbrambene strukture, a isti obuhvata resurse, dokumente, procedure, postupke i aktivnosti koji se odnose na odbrambene vojne vizije, politike, strategije, doktrine, smjernice, planove i prioritete. kao oblik organizacije, resursa i ak",328,44,130,7,bosnia_2009_DefensePlanningPolicy_noneng.md,2025-01-28 18:57:21
25,"##tivnosti institucija odbrane bih, ovaj sistem predstavlja kontinuiran proces procjene odbrambenih sposobnosti i izrade dokumenata od interesa za sigurnost i odbranu drzave. osnovna uloga sistema odbrambenog planiranja je transformacija strateskih uputstava drzavnog rukovodstva u odbrambene planove i druge dokumente kojima se",328,41,133,7,bosnia_2009_DefensePlanningPolicy_noneng.md,2025-01-28 18:57:21
26,"na optimalan nacin usmjerava i kontrolise upotreba raspolozivih resursa institucija odbrane bih, te definise razvoj snaga. ovaj proces, polazeci od prepoznatih sigurnosnih i odbrambenih ciljeva, identificira interese bih, izazove i rizike sa kojima se suocava, ciljeve i strategiju odbrane, te rezultira procjenam",313,42,130,7,bosnia_2009_DefensePlanningPolicy_noneng.md,2025-01-28 18:57:21
27,"##a odbrambenih sposobnosti i prioritetima za finansiranje u oblasti odbrane. na osnovu navedenog, definiraju se tezisni zadaci i prioriteti odbrane, te planiraju i programiraju budzet i resursi institucija odbrane bih kako bi se omogucio njihov uspjesan odgovor na sigurnosne i odbrambene izazove i rizike. ministarstvo odbrane",328,46,132,7,bosnia_2009_DefensePlanningPolicy_noneng.md,2025-01-28 18:57:21
28,"bih je odgovorno za uspostavu nato kompatibilnog sistema odbrambenog planiranja u institucijama odbrane bih. u okviru ovog sistema, ministarstvo odbrane bih definise politiku odbrambenog planiranja u cilju razumijevanja elemenata sistema i uspostave usklađenog procesa odbrambenog planiranja u institucijama odbrane bi",318,40,130,7,bosnia_2009_DefensePlanningPolicy_noneng.md,2025-01-28 18:57:21
