chunk_id,text,char_length,word_count,token_count,section_index,source_file,processed_date
15,"# # saqartvelos konstituciis preambula saqartvelo meored aqveynebs erovnuli usafrtxoebis koncefcias, romelic asaxavs wina dokumentis mirebis semdeg qveynis usafrtxoebis garemosi momxdar cvlilebebs da mat gavlenas saqartvelos winase arsebul safrtxeebze, riskebsa da gamowvevebze. saqartvelos erovnuli usafrtxoebis",312,35,130,1,georgia_2020_NationalSecurityConcept_noneng.md,2025-01-28 18:57:35
16,"koncefcia aris fuzemdebluri dokumenti, romelic ganmartavs fundamentur erovnul rirebulebebs da erovnul interesebs, ayalibebs qveynis usafrtxo ganvitarebis xedvas, gansazrvravs mis winase arsebul safrtxeebs, riskebsa da gamowvevebs da adgens usafrtxoebis politikis ziritad mimartulebebs. erovnuli usafrtxoebis koncefcias seimusave",328,35,130,1,georgia_2020_NationalSecurityConcept_noneng.md,2025-01-28 18:57:35
17,"##bs saqartvelos armasrulebeli xelisufleba da amtkicebs saqartvelos parlamenti. am koncefciis semusavebasi mnisvnelovani wvlili seitanes politikurma partiebma, arasamtavrobo organizaciebma da samoqalaqo sazogadoebis sxva warmomadgenlebma. saqartvelos xelisufleba erovnuli usafrtxoebis koncefciis safuzvelze ata",310,30,132,1,georgia_2020_NationalSecurityConcept_noneng.md,2025-01-28 18:57:35
18,"##rebs ronisziebebs, romlebic uzrunvelyofs fundamenturi erovnuli rirebulebebis dacvas da erovnuli interesebis ganxorcielebas, agretve qveynis winase arsebul safrtxeebze, riskebsa da gamowvevebze adekvatur reagirebas. erovnuli usafrtxoebis koncefciis safuzvelze aseve iqmneba sxvadasxva dargobrivi strategia da gegm",314,33,132,1,georgia_2020_NationalSecurityConcept_noneng.md,2025-01-28 18:57:35
19,"##a, romlebic am koncefciis cvlilebastan ertad ganaxldeba. saqartvelos usafrtxoebis garemo! [ 3 _ image _ 0. png ] ( 3 _ image _ 0. png )! [ 3 _ image _ 1. png ] ( 3 _ image _ 1. png ) bolo wlebsi msofliosi da regionsi ganvitarebulma procesebma mnisvnelovnad secvala saqartvelos usafrtxoebis garemo. 2008 wlis agvis",315,57,132,1,georgia_2020_NationalSecurityConcept_noneng.md,2025-01-28 18:57:35
20,"##tosi rusetis federaciis mier saqartvelos winaarmdeg ganxorcielebulma ria, fartomasstabianma samxedro agresiam nateli gaxada, rom tanamedrove msofliosic ki amgvari agresia zogierti qveynisatvis politikuri miznebis mirwevis sasualebad rceba. 2008 wlis agvistos samxedro agresiam, saqartvelos teritoriebis okupaciam da iq rusetis federaciis saoku",345,39,132,1,georgia_2020_NationalSecurityConcept_noneng.md,2025-01-28 18:57:35
21,"##pacio jarebisa da samxedro infrastruqturis ganlagebam mnisvnelovnad gaauaresa qveynis usafrtxoebis garemo. am omma cxadyo, rom rusetis federaciis xelisufleba ar egueba saqartvelos saxelmwifo suverenitets, mat soris, mis mier demokratiis sasargeblod gaketebul arcevans, qveynis damoukidebel sasinao da sagareo politikas. rusetis federa",336,39,132,1,georgia_2020_NationalSecurityConcept_noneng.md,2025-01-28 18:57:35
22,"##ciis samxedro agresiam gaauaresa mteli kavkasiis regionis usafrtxoebis garemo. amastanave, crdiloet kavkasiasi arsebuli arastabiluroba da mtiani yarabaris mougvarebeli konfliqti uaryofit gavlenas axdens saqartvelos usafrtxoebis garemoze. regionsi procesebis msvidobiani ganvitareba da tanamsromlobis atmosferos camoyalibeba saqartvelos",337,34,132,1,georgia_2020_NationalSecurityConcept_noneng.md,2025-01-28 18:57:35
23,"usafrtxoebisatvis pozitiur sesazleblobebs seicavs. saqartvelo evropuli da evroatlantikuri sivrcis nawilia. sesabamisad, misi usafrtxoebistvis mnisvnelovania evropasi mimdinare integraciuli procesebi, kerzod, natos da evrokavsiris armosavletit gafartoeba. saqartvelo inarcunebs mwidro kavsirebs msoflios demokrati",312,30,130,1,georgia_2020_NationalSecurityConcept_noneng.md,2025-01-28 18:57:35
24,##ul qveynebtan. am qveynebis mier saqartvelos mxardawera mnisvnelovan rols asrulebs mis demokratiul saxelmwifod camoyalibebasi. saertasoriso vitarebis mudmiv cvlastan ertad saqartvelos usafrtxoebis garemos camoyalibebaze mnisvnelovan gavlenas axdens siga politikuri procesebi. saqartvelos demokratiuli monapovris reformebis gagrzelebis,336,34,132,1,georgia_2020_NationalSecurityConcept_noneng.md,2025-01-28 18:57:35
25,"gzit ganmtkiceba dadebitad moqmedebs saxelmwifos demokratiuli institutebis stabilurobasa da gazlierebaze. qveynis stabiluri da usafrtxo ganvitarebistvis udidesi mnisvneloba aqvs grzelvadiani ekonomikuri zrdis marali tempis senarcunebas, rac ekonomikasi tavisufali bazris principebis fartod danergvit, mkacri fiskaluri disciplinita",330,34,130,1,georgia_2020_NationalSecurityConcept_noneng.md,2025-01-28 18:57:35
26,"da jansari monetaruli politikis gatarebit miirweva. ria, partnioruli da tavisufali savawro - ekonomikuri urtiertobebi yvela saxelmwifostan da saxelmwifota gaertianebebtan, gansakutrebit evrokavsirtan, amerikis seertebul statebtan da regionis qveynebtan, saqartvelos mnisvnelovani arcevania.",290,30,112,1,georgia_2020_NationalSecurityConcept_noneng.md,2025-01-28 18:57:35
